LG01	0	100000	3
LG01	100000	200000	5
LG01	200000	300000	9
LG01	300000	400000	10
LG01	400000	500000	5
LG01	500000	600000	7
LG01	600000	700000	10
LG01	700000	800000	10
LG01	800000	900000	14
LG01	900000	1000000	7
LG01	1000000	1100000	5
LG01	1100000	1200000	2
LG01	1200000	1300000	1
LG01	1300000	1400000	0
LG01	1400000	1500000	3
LG01	1500000	1600000	3
LG01	1600000	1700000	11
LG01	1700000	1800000	4
LG01	1800000	1900000	13
LG01	1900000	2000000	11
LG01	2000000	2100000	14
LG01	2100000	2200000	1
LG01	2200000	2300000	6
LG01	2300000	2400000	3
LG01	2400000	2500000	5
LG01	2500000	2600000	4
LG01	2600000	2700000	3
LG01	2700000	2800000	0
LG01	2800000	2900000	1
LG01	2900000	3000000	4
LG01	3000000	3100000	3
LG01	3100000	3200000	3
LG01	3200000	3300000	2
LG01	3300000	3400000	2
LG01	3400000	3500000	6
LG01	3500000	3600000	5
LG01	3600000	3700000	10
LG01	3700000	3800000	19
LG01	3800000	3900000	7
LG01	3900000	4000000	7
LG01	4000000	4100000	10
LG01	4100000	4200000	10
LG01	4200000	4300000	0
LG01	4300000	4400000	22
LG01	4400000	4500000	10
LG01	4500000	4600000	9
LG01	4600000	4700000	15
LG01	4700000	4800000	13
LG01	4800000	4900000	3
LG01	4900000	5000000	8
LG01	5000000	5100000	5
LG01	5100000	5200000	1
LG01	5200000	5300000	5
LG01	5300000	5400000	10
LG01	5400000	5500000	4
LG01	5500000	5600000	4
LG01	5600000	5700000	11
LG01	5700000	5800000	3
LG01	5800000	5900000	11
LG01	5900000	6000000	5
LG01	6000000	6100000	3
LG01	6100000	6200000	1
LG01	6200000	6300000	5
LG01	6300000	6400000	0
LG01	6400000	6500000	0
LG01	6500000	6600000	8
LG01	6600000	6700000	7
LG01	6700000	6800000	3
LG01	6800000	6900000	3
LG01	6900000	7000000	2
LG01	7000000	7100000	2
LG01	7100000	7200000	1
LG01	7200000	7300000	5
LG01	7300000	7400000	0
LG01	7400000	7500000	3
LG01	7500000	7600000	0
LG01	7600000	7700000	1
LG01	7700000	7800000	7
LG01	7800000	7900000	7
LG01	7900000	8000000	3
LG01	8000000	8100000	4
LG01	8100000	8200000	6
LG01	8200000	8300000	5
LG01	8300000	8400000	6
LG01	8400000	8500000	3
LG01	8500000	8600000	3
LG01	8600000	8700000	0
