lg5	0	100000	228
lg5	100000	200000	120
lg5	200000	300000	4
lg5	300000	400000	169
lg5	400000	500000	150
lg5	500000	600000	120
lg5	600000	700000	106
lg5	700000	800000	39
lg5	800000	900000	9
lg5	900000	1000000	93
lg5	1000000	1100000	104
lg5	1100000	1200000	85
lg5	1200000	1300000	105
lg5	1300000	1400000	144
lg5	1400000	1500000	129
lg5	1500000	1600000	130
lg5	1600000	1700000	69
lg5	1700000	1800000	50
lg5	1800000	1900000	191
lg5	1900000	2000000	101
lg5	2000000	2100000	148
lg5	2100000	2200000	144
lg5	2200000	2300000	183
lg5	2300000	2400000	238
lg5	2400000	2500000	261
lg5	2500000	2600000	187
lg5	2600000	2700000	164
lg5	2700000	2800000	206
lg5	2800000	2900000	292
lg5	2900000	3000000	178
lg5	3000000	3100000	185
lg5	3100000	3200000	248
lg5	3200000	3300000	248
lg5	3300000	3400000	102
lg5	3400000	3500000	175
lg5	3500000	3600000	217
lg5	3600000	3700000	189
lg5	3700000	3800000	240
lg5	3800000	3900000	236
lg5	3900000	4000000	174
lg5	4000000	4100000	197
lg5	4100000	4200000	187
lg5	4200000	4300000	157
lg5	4300000	4400000	177
lg5	4400000	4500000	216
lg5	4500000	4600000	229
lg5	4600000	4700000	162
lg5	4700000	4800000	200
lg5	4800000	4900000	248
lg5	4900000	5000000	139
lg5	5000000	5100000	194
lg5	5100000	5200000	203
lg5	5200000	5300000	147
lg5	5300000	5400000	15
lg5	5400000	5500000	63
lg5	5500000	5600000	121
lg5	5600000	5700000	112
lg5	5700000	5800000	133
lg5	5800000	5900000	139
lg5	5900000	6000000	214
lg5	6000000	6100000	122
lg5	6100000	6200000	114
lg5	6200000	6300000	284
lg5	6300000	6400000	270
lg5	6400000	6500000	194
lg5	6500000	6600000	167
lg5	6600000	6700000	160
lg5	6700000	6800000	187
lg5	6800000	6900000	112
lg5	6900000	7000000	74
lg5	7000000	7100000	56
lg5	7100000	7200000	132
lg5	7200000	7300000	129
lg5	7300000	7400000	123
lg5	7400000	7500000	121
lg5	7500000	7600000	29
lg5	7600000	7700000	33
lg5	7700000	7800000	134
lg5	7800000	7900000	119
lg5	7900000	8000000	163
lg5	8000000	8100000	120
lg5	8100000	8200000	124
lg5	8200000	8300000	95
lg5	8300000	8400000	96
lg5	8400000	8500000	164
lg5	8500000	8600000	194
lg5	8600000	8700000	68
lg5	8700000	8800000	105
lg5	8800000	8900000	75
lg5	8900000	9000000	0
lg5	9000000	9100000	8
lg5	9100000	9200000	8
lg5	9200000	9300000	16
lg5	9300000	9400000	5
lg5	9400000	9500000	13
lg5	9500000	9600000	2
lg5	9600000	9700000	7
lg5	9700000	9800000	12
lg5	9800000	9900000	10
lg5	9900000	10000000	5
lg5	10000000	10100000	6
lg5	10100000	10200000	11
lg5	10200000	10300000	6
lg5	10300000	10400000	8
lg5	10400000	10500000	7
lg5	10500000	10600000	5
lg5	10600000	10700000	11
lg5	10700000	10800000	31
lg5	10800000	10900000	39
lg5	10900000	11000000	12
lg5	11000000	11100000	12
lg5	11100000	11200000	19
lg5	11200000	11300000	19
lg5	11300000	11400000	5
lg5	11400000	11500000	3
lg5	11500000	11600000	13
lg5	11600000	11700000	22
lg5	11700000	11800000	8
lg5	11800000	11900000	24
lg5	11900000	12000000	1
lg5	12000000	12100000	2
lg5	12100000	12200000	3
lg5	12200000	12300000	1
lg5	12300000	12400000	0
lg5	12400000	12500000	4
lg5	12500000	12600000	6
lg5	12600000	12700000	6
lg5	12700000	12800000	8
lg5	12800000	12900000	8
lg5	12900000	13000000	0
lg5	13000000	13100000	2
lg5	13100000	13200000	0
lg5	13200000	13300000	2
lg5	13300000	13400000	0
lg5	13400000	13500000	2
lg5	13500000	13600000	7
lg5	13600000	13700000	0
lg5	13700000	13800000	15
lg5	13800000	13900000	15
lg5	13900000	14000000	1
lg5	14000000	14100000	10
lg5	14100000	14200000	3
lg5	14200000	14300000	0
lg5	14300000	14400000	0
lg5	14400000	14500000	3
lg5	14500000	14600000	12
lg5	14600000	14700000	4
lg5	14700000	14800000	1
lg5	14800000	14900000	9
lg5	14900000	15000000	16
lg5	15000000	15100000	10
lg5	15100000	15200000	9
lg5	15200000	15300000	12
lg5	15300000	15400000	3
lg5	15400000	15500000	2
lg5	15500000	15600000	8
lg5	15600000	15700000	9
lg5	15700000	15800000	6
lg5	15800000	15900000	2
lg5	15900000	16000000	12
lg5	16000000	16100000	9
lg5	16100000	16200000	3
lg5	16200000	16300000	2
lg5	16300000	16400000	8
lg5	16400000	16500000	3
lg5	16500000	16600000	4
lg5	16600000	16700000	18
lg5	16700000	16800000	5
lg5	16800000	16900000	6
lg5	16900000	17000000	0
lg5	17000000	17100000	0
lg5	17100000	17200000	0
lg5	17200000	17300000	0
lg5	17300000	17400000	1
lg5	17400000	17500000	0
lg5	17500000	17600000	11
lg5	17600000	17700000	6
lg5	17700000	17800000	2
lg5	17800000	17900000	1
lg5	17900000	18000000	10
lg5	18000000	18100000	2
lg5	18100000	18200000	2
lg5	18200000	18300000	0
lg5	18300000	18400000	0
lg5	18400000	18500000	18
lg5	18500000	18600000	3
lg5	18600000	18700000	5
lg5	18700000	18800000	3
lg5	18800000	18900000	32
lg5	18900000	19000000	17
lg5	19000000	19100000	7
lg5	19100000	19200000	10
lg5	19200000	19300000	19
lg5	19300000	19400000	6
lg5	19400000	19500000	1
lg5	19500000	19600000	11
lg5	19600000	19700000	14
lg5	19700000	19800000	20
lg5	19800000	19900000	2
lg5	19900000	20000000	5
lg5	20000000	20100000	14
lg5	20100000	20200000	6
lg5	20200000	20300000	2
lg5	20300000	20400000	28
lg5	20400000	20500000	14
lg5	20500000	20600000	14
lg5	20600000	20700000	11
lg5	20700000	20800000	4
lg5	20800000	20900000	5
lg5	20900000	21000000	44
lg5	21000000	21100000	0
lg5	21100000	21200000	0
lg5	21200000	21300000	5
lg5	21300000	21400000	7
lg5	21400000	21500000	1
lg5	21500000	21600000	1
lg5	21600000	21700000	4
lg5	21700000	21800000	9
lg5	21800000	21900000	10
lg5	21900000	22000000	14
lg5	22000000	22100000	4
lg5	22100000	22200000	2
lg5	22200000	22300000	7
lg5	22300000	22400000	23
lg5	22400000	22500000	8
lg5	22500000	22600000	36
lg5	22600000	22700000	19
lg5	22700000	22800000	34
lg5	22800000	22900000	11
lg5	22900000	23000000	2
lg5	23000000	23100000	17
lg5	23100000	23200000	28
lg5	23200000	23300000	20
lg5	23300000	23400000	13
lg5	23400000	23500000	13
lg5	23500000	23600000	3
lg5	23600000	23700000	2
lg5	23700000	23800000	4
lg5	23800000	23900000	10
lg5	23900000	24000000	27
lg5	24000000	24100000	26
lg5	24100000	24200000	52
lg5	24200000	24300000	30
lg5	24300000	24400000	1
lg5	24400000	24500000	7
lg5	24500000	24600000	1
lg5	24600000	24700000	1
lg5	24700000	24800000	1
lg5	24800000	24900000	3
lg5	24900000	25000000	2
lg5	25000000	25100000	6
lg5	25100000	25200000	4
lg5	25200000	25300000	0
lg5	25300000	25400000	6
lg5	25400000	25500000	0
lg5	25500000	25600000	2
lg5	25600000	25700000	1
lg5	25700000	25800000	0
lg5	25800000	25900000	1
lg5	25900000	26000000	2
lg5	26000000	26100000	1
lg5	26100000	26200000	1
lg5	26200000	26300000	1
lg5	26300000	26400000	2
lg5	26400000	26500000	1
lg5	26500000	26600000	12
lg5	26600000	26700000	15
lg5	26700000	26800000	17
lg5	26800000	26900000	19
lg5	26900000	27000000	8
lg5	27000000	27100000	9
lg5	27100000	27200000	16
lg5	27200000	27300000	3
lg5	27300000	27400000	15
lg5	27400000	27500000	4
lg5	27500000	27600000	12
lg5	27600000	27700000	16
lg5	27700000	27800000	7
lg5	27800000	27900000	1
lg5	27900000	28000000	2
lg5	28000000	28100000	3
lg5	28100000	28200000	2
lg5	28200000	28300000	9
lg5	28300000	28400000	9
lg5	28400000	28500000	27
lg5	28500000	28600000	14
lg5	28600000	28700000	3
lg5	28700000	28800000	1
lg5	28800000	28900000	2
lg5	28900000	29000000	10
lg5	29000000	29100000	10
lg5	29100000	29200000	9
lg5	29200000	29300000	10
lg5	29300000	29400000	6
lg5	29400000	29500000	26
lg5	29500000	29600000	7
lg5	29600000	29700000	11
lg5	29700000	29800000	12
lg5	29800000	29900000	6
lg5	29900000	30000000	28
lg5	30000000	30100000	31
lg5	30100000	30200000	2
lg5	30200000	30300000	6
lg5	30300000	30400000	1
lg5	30400000	30500000	45
lg5	30500000	30600000	17
lg5	30600000	30700000	4
lg5	30700000	30800000	22
lg5	30800000	30900000	5
lg5	30900000	31000000	8
lg5	31000000	31100000	6
lg5	31100000	31200000	8
lg5	31200000	31300000	8
lg5	31300000	31400000	10
lg5	31400000	31500000	3
lg5	31500000	31600000	7
lg5	31600000	31700000	5
lg5	31700000	31800000	2
lg5	31800000	31900000	11
lg5	31900000	32000000	10
lg5	32000000	32100000	27
lg5	32100000	32200000	3
lg5	32200000	32300000	6
lg5	32300000	32400000	0
lg5	32400000	32500000	1
lg5	32500000	32600000	1
lg5	32600000	32700000	21
lg5	32700000	32800000	12
lg5	32800000	32900000	13
lg5	32900000	33000000	64
lg5	33000000	33100000	45
lg5	33100000	33200000	28
lg5	33200000	33300000	17
lg5	33300000	33400000	8
lg5	33400000	33500000	5
lg5	33500000	33600000	1
lg5	33600000	33700000	9
lg5	33700000	33800000	1
lg5	33800000	33900000	20
lg5	33900000	34000000	23
lg5	34000000	34100000	3
lg5	34100000	34200000	8
lg5	34200000	34300000	8
lg5	34300000	34400000	13
lg5	34400000	34500000	29
lg5	34500000	34600000	9
lg5	34600000	34700000	3
lg5	34700000	34800000	3
lg5	34800000	34900000	11
lg5	34900000	35000000	6
lg5	35000000	35100000	8
lg5	35100000	35200000	4
lg5	35200000	35300000	11
lg5	35300000	35400000	12
lg5	35400000	35500000	3
lg5	35500000	35600000	0
lg5	35600000	35700000	20
lg5	35700000	35800000	7
lg5	35800000	35900000	2
lg5	35900000	36000000	0
lg5	36000000	36100000	24
lg5	36100000	36170306	13
