LG14	0	100000	2
LG14	100000	200000	10
LG14	200000	300000	8
LG14	300000	400000	3
LG14	400000	500000	9
LG14	500000	600000	4
LG14	600000	700000	6
LG14	700000	800000	4
LG14	800000	900000	7
LG14	900000	1000000	2
LG14	1000000	1100000	2
LG14	1100000	1200000	7
LG14	1200000	1300000	14
LG14	1300000	1400000	7
LG14	1400000	1500000	3
LG14	1500000	1600000	5
LG14	1600000	1700000	4
LG14	1700000	1800000	11
LG14	1800000	1900000	2
LG14	1900000	2000000	3
LG14	2000000	2100000	6
LG14	2100000	2200000	1
LG14	2200000	2300000	1
LG14	2300000	2400000	3
LG14	2400000	2500000	4
LG14	2500000	2600000	9
LG14	2600000	2700000	3
LG14	2700000	2800000	4
LG14	2800000	2900000	2
LG14	2900000	3000000	0
LG14	3000000	3100000	0
LG14	3100000	3200000	2
LG14	3200000	3300000	2
LG14	3300000	3400000	0
LG14	3400000	3500000	2
LG14	3500000	3600000	2
LG14	3600000	3700000	2
LG14	3700000	3800000	1
LG14	3800000	3900000	6
LG14	3900000	4000000	2
LG14	4000000	4100000	9
LG14	4100000	4200000	1
LG14	4200000	4300000	7
LG14	4300000	4400000	7
LG14	4400000	4500000	3
LG14	4500000	4600000	8
LG14	4600000	4700000	6
LG14	4700000	4800000	4
LG14	4800000	4900000	6
LG14	4900000	5000000	6
LG14	5000000	5100000	1
LG14	5100000	5200000	2
LG14	5200000	5300000	3
LG14	5300000	5400000	0
LG14	5400000	5500000	9
LG14	5500000	5600000	3
LG14	5600000	5700000	0
LG14	5700000	5800000	0
LG14	5800000	5900000	3
LG14	5900000	6000000	2
LG14	6000000	6100000	3
LG14	6100000	6200000	4
LG14	6200000	6300000	2
LG14	6300000	6400000	4
LG14	6400000	6500000	0
LG14	6500000	6600000	0
LG14	6600000	6700000	0
LG14	6700000	6800000	4
LG14	6800000	6900000	1
LG14	6900000	7000000	2
LG14	7000000	7100000	0
LG14	7100000	7200000	1
LG14	7200000	7300000	0
LG14	7300000	7400000	0
LG14	7400000	7500000	0
LG14	7500000	7600000	0
LG14	7600000	7700000	0
LG14	7700000	7800000	0
LG14	7800000	7900000	0
LG14	7900000	8000000	0
LG14	8000000	8100000	3
LG14	8100000	8200000	12
LG14	8200000	8300000	8
LG14	8300000	8400000	19
LG14	8400000	8500000	3
LG14	8500000	8600000	7
LG14	8600000	8700000	0
LG14	8700000	8800000	2
LG14	8800000	8900000	4
LG14	8900000	9000000	5
LG14	9000000	9100000	3
LG14	9100000	9200000	0
LG14	9200000	9300000	0
LG14	9300000	9400000	1
LG14	9400000	9500000	2
LG14	9500000	9600000	0
