lg5	0	100000	120
lg5	100000	200000	77
lg5	200000	300000	12
lg5	300000	400000	135
lg5	400000	500000	113
lg5	500000	600000	85
lg5	600000	700000	79
lg5	700000	800000	19
lg5	800000	900000	7
lg5	900000	1000000	83
lg5	1000000	1100000	73
lg5	1100000	1200000	82
lg5	1200000	1300000	79
lg5	1300000	1400000	87
lg5	1400000	1500000	90
lg5	1500000	1600000	88
lg5	1600000	1700000	83
lg5	1700000	1800000	118
lg5	1800000	1900000	140
lg5	1900000	2000000	67
lg5	2000000	2100000	89
lg5	2100000	2200000	124
lg5	2200000	2300000	169
lg5	2300000	2400000	228
lg5	2400000	2500000	175
lg5	2500000	2600000	165
lg5	2600000	2700000	162
lg5	2700000	2800000	171
lg5	2800000	2900000	152
lg5	2900000	3000000	139
lg5	3000000	3100000	216
lg5	3100000	3200000	160
lg5	3200000	3300000	121
lg5	3300000	3400000	172
lg5	3400000	3500000	260
lg5	3500000	3600000	192
lg5	3600000	3700000	172
lg5	3700000	3800000	147
lg5	3800000	3900000	163
lg5	3900000	4000000	124
lg5	4000000	4100000	226
lg5	4100000	4200000	90
lg5	4200000	4300000	47
lg5	4300000	4400000	32
lg5	4400000	4500000	44
lg5	4500000	4600000	73
lg5	4600000	4700000	51
lg5	4700000	4800000	61
lg5	4800000	4900000	123
lg5	4900000	5000000	127
lg5	5000000	5100000	180
lg5	5100000	5200000	211
lg5	5200000	5300000	143
lg5	5300000	5400000	24
lg5	5400000	5500000	123
lg5	5500000	5600000	197
lg5	5600000	5700000	201
lg5	5700000	5800000	157
lg5	5800000	5900000	116
lg5	5900000	6000000	120
lg5	6000000	6100000	58
lg5	6100000	6200000	91
lg5	6200000	6300000	160
lg5	6300000	6400000	164
lg5	6400000	6500000	144
lg5	6500000	6600000	111
lg5	6600000	6700000	202
lg5	6700000	6800000	119
lg5	6800000	6900000	137
lg5	6900000	7000000	81
lg5	7000000	7100000	39
lg5	7100000	7200000	30
lg5	7200000	7300000	47
lg5	7300000	7400000	46
lg5	7400000	7500000	49
lg5	7500000	7600000	10
lg5	7600000	7700000	7
lg5	7700000	7800000	10
lg5	7800000	7900000	75
lg5	7900000	8000000	106
lg5	8000000	8100000	123
lg5	8100000	8200000	132
lg5	8200000	8300000	65
lg5	8300000	8400000	39
lg5	8400000	8500000	48
lg5	8500000	8600000	57
lg5	8600000	8700000	24
lg5	8700000	8800000	22
lg5	8800000	8900000	13
lg5	8900000	9000000	23
lg5	9000000	9100000	24
lg5	9100000	9200000	9
lg5	9200000	9300000	11
lg5	9300000	9400000	12
lg5	9400000	9500000	12
lg5	9500000	9600000	12
lg5	9600000	9700000	8
lg5	9700000	9800000	16
lg5	9800000	9900000	4
lg5	9900000	10000000	1
lg5	10000000	10100000	23
lg5	10100000	10200000	22
lg5	10200000	10300000	0
lg5	10300000	10400000	4
lg5	10400000	10500000	9
lg5	10500000	10600000	11
lg5	10600000	10700000	1
lg5	10700000	10800000	1
lg5	10800000	10900000	1
lg5	10900000	11000000	1
lg5	11000000	11100000	3
lg5	11100000	11200000	3
lg5	11200000	11300000	13
lg5	11300000	11400000	3
lg5	11400000	11500000	2
lg5	11500000	11600000	1
lg5	11600000	11700000	4
lg5	11700000	11800000	6
lg5	11800000	11900000	1
lg5	11900000	12000000	3
lg5	12000000	12100000	0
lg5	12100000	12200000	1
lg5	12200000	12300000	0
lg5	12300000	12400000	2
lg5	12400000	12500000	0
lg5	12500000	12600000	0
lg5	12600000	12700000	10
lg5	12700000	12800000	3
lg5	12800000	12900000	0
lg5	12900000	13000000	3
lg5	13000000	13100000	0
lg5	13100000	13200000	0
lg5	13200000	13300000	0
lg5	13300000	13400000	10
lg5	13400000	13500000	1
lg5	13500000	13600000	4
lg5	13600000	13700000	4
lg5	13700000	13800000	5
lg5	13800000	13900000	9
lg5	13900000	14000000	10
lg5	14000000	14100000	3
lg5	14100000	14200000	4
lg5	14200000	14300000	4
lg5	14300000	14400000	1
lg5	14400000	14500000	2
lg5	14500000	14600000	0
lg5	14600000	14700000	1
lg5	14700000	14800000	3
lg5	14800000	14900000	3
lg5	14900000	15000000	5
lg5	15000000	15100000	2
lg5	15100000	15200000	2
lg5	15200000	15300000	4
lg5	15300000	15400000	4
lg5	15400000	15500000	5
lg5	15500000	15600000	6
lg5	15600000	15700000	6
lg5	15700000	15800000	1
lg5	15800000	15900000	7
lg5	15900000	16000000	3
lg5	16000000	16100000	3
lg5	16100000	16200000	2
lg5	16200000	16300000	4
lg5	16300000	16400000	0
lg5	16400000	16500000	3
lg5	16500000	16600000	8
lg5	16600000	16700000	4
lg5	16700000	16800000	8
lg5	16800000	16900000	0
lg5	16900000	17000000	0
lg5	17000000	17100000	3
lg5	17100000	17200000	0
lg5	17200000	17300000	0
lg5	17300000	17400000	0
lg5	17400000	17500000	7
lg5	17500000	17600000	5
lg5	17600000	17700000	10
lg5	17700000	17800000	0
lg5	17800000	17900000	8
lg5	17900000	18000000	8
lg5	18000000	18100000	5
lg5	18100000	18200000	10
lg5	18200000	18300000	2
lg5	18300000	18400000	2
lg5	18400000	18500000	1
lg5	18500000	18600000	2
lg5	18600000	18700000	5
lg5	18700000	18800000	2
lg5	18800000	18900000	7
lg5	18900000	19000000	10
lg5	19000000	19100000	6
lg5	19100000	19200000	3
lg5	19200000	19300000	3
lg5	19300000	19400000	6
lg5	19400000	19500000	5
lg5	19500000	19600000	1
lg5	19600000	19700000	2
lg5	19700000	19800000	4
lg5	19800000	19900000	4
lg5	19900000	20000000	5
lg5	20000000	20100000	1
lg5	20100000	20200000	4
lg5	20200000	20300000	4
lg5	20300000	20400000	6
lg5	20400000	20500000	2
lg5	20500000	20600000	19
lg5	20600000	20700000	5
lg5	20700000	20800000	14
lg5	20800000	20900000	5
lg5	20900000	21000000	3
lg5	21000000	21100000	10
lg5	21100000	21200000	3
lg5	21200000	21300000	4
lg5	21300000	21400000	1
lg5	21400000	21500000	8
lg5	21500000	21600000	3
lg5	21600000	21700000	4
lg5	21700000	21800000	6
lg5	21800000	21900000	10
lg5	21900000	22000000	8
lg5	22000000	22100000	11
lg5	22100000	22200000	28
lg5	22200000	22300000	9
lg5	22300000	22400000	12
lg5	22400000	22500000	0
lg5	22500000	22600000	10
lg5	22600000	22700000	6
lg5	22700000	22800000	6
lg5	22800000	22900000	15
lg5	22900000	23000000	5
lg5	23000000	23100000	5
lg5	23100000	23200000	1
lg5	23200000	23300000	5
lg5	23300000	23400000	2
lg5	23400000	23500000	2
lg5	23500000	23600000	8
lg5	23600000	23700000	5
lg5	23700000	23800000	26
lg5	23800000	23900000	5
lg5	23900000	24000000	1
lg5	24000000	24100000	16
lg5	24100000	24200000	9
lg5	24200000	24300000	22
lg5	24300000	24400000	11
lg5	24400000	24500000	8
lg5	24500000	24600000	5
lg5	24600000	24700000	1
lg5	24700000	24800000	21
lg5	24800000	24900000	1
lg5	24900000	25000000	19
lg5	25000000	25100000	3
lg5	25100000	25200000	8
lg5	25200000	25300000	4
lg5	25300000	25400000	3
lg5	25400000	25500000	4
lg5	25500000	25600000	7
lg5	25600000	25700000	13
lg5	25700000	25800000	7
lg5	25800000	25900000	15
lg5	25900000	26000000	13
lg5	26000000	26100000	14
lg5	26100000	26200000	5
lg5	26200000	26300000	4
lg5	26300000	26400000	7
lg5	26400000	26500000	2
lg5	26500000	26600000	6
lg5	26600000	26700000	2
lg5	26700000	26800000	4
lg5	26800000	26900000	14
lg5	26900000	27000000	18
lg5	27000000	27100000	12
lg5	27100000	27200000	3
lg5	27200000	27300000	2
lg5	27300000	27400000	5
lg5	27400000	27500000	2
lg5	27500000	27600000	4
lg5	27600000	27700000	4
lg5	27700000	27800000	9
lg5	27800000	27900000	1
lg5	27900000	28000000	13
lg5	28000000	28100000	8
lg5	28100000	28200000	2
lg5	28200000	28300000	12
lg5	28300000	28400000	3
lg5	28400000	28500000	16
lg5	28500000	28600000	15
lg5	28600000	28700000	13
