lg19	0	100000	5
lg19	100000	200000	227
lg19	200000	300000	237
lg19	300000	400000	175
lg19	400000	500000	166
lg19	500000	600000	88
lg19	600000	700000	156
lg19	700000	800000	84
lg19	800000	900000	176
lg19	900000	1000000	202
lg19	1000000	1100000	182
lg19	1100000	1200000	346
lg19	1200000	1300000	424
lg19	1300000	1400000	328
lg19	1400000	1500000	379
lg19	1500000	1600000	405
lg19	1600000	1700000	418
lg19	1700000	1800000	356
lg19	1800000	1900000	402
lg19	1900000	2000000	192
lg19	2000000	2100000	212
lg19	2100000	2200000	427
lg19	2200000	2300000	208
lg19	2300000	2400000	171
lg19	2400000	2500000	213
lg19	2500000	2600000	148
lg19	2600000	2700000	385
lg19	2700000	2800000	220
lg19	2800000	2900000	394
lg19	2900000	3000000	314
lg19	3000000	3100000	297
lg19	3100000	3200000	353
lg19	3200000	3300000	269
lg19	3300000	3400000	292
lg19	3400000	3500000	328
lg19	3500000	3600000	248
lg19	3600000	3700000	220
lg19	3700000	3800000	276
lg19	3800000	3900000	207
lg19	3900000	4000000	204
lg19	4000000	4100000	277
lg19	4100000	4200000	230
lg19	4200000	4300000	174
lg19	4300000	4400000	221
lg19	4400000	4500000	247
lg19	4500000	4600000	270
lg19	4600000	4700000	252
lg19	4700000	4800000	267
lg19	4800000	4900000	223
lg19	4900000	5000000	329
lg19	5000000	5100000	340
lg19	5100000	5200000	525
lg19	5200000	5300000	153
lg19	5300000	5400000	218
lg19	5400000	5500000	210
lg19	5500000	5600000	261
lg19	5600000	5700000	231
lg19	5700000	5800000	295
lg19	5800000	5900000	235
lg19	5900000	6000000	288
lg19	6000000	6100000	272
lg19	6100000	6200000	310
lg19	6200000	6300000	202
lg19	6300000	6400000	146
lg19	6400000	6500000	107
lg19	6500000	6600000	7
lg19	6600000	6700000	26
lg19	6700000	6800000	42
lg19	6800000	6900000	25
lg19	6900000	7000000	33
lg19	7000000	7100000	29
lg19	7100000	7200000	36
lg19	7200000	7300000	15
lg19	7300000	7400000	18
lg19	7400000	7500000	30
lg19	7500000	7600000	46
lg19	7600000	7700000	35
lg19	7700000	7800000	8
lg19	7800000	7900000	17
lg19	7900000	8000000	13
lg19	8000000	8100000	27
lg19	8100000	8200000	4
lg19	8200000	8300000	2
