lg19	0	100000	12
lg19	100000	200000	141
lg19	200000	300000	146
lg19	300000	400000	131
lg19	400000	500000	133
lg19	500000	600000	47
lg19	600000	700000	134
lg19	700000	800000	59
lg19	800000	900000	130
lg19	900000	1000000	138
lg19	1000000	1100000	212
lg19	1100000	1200000	164
lg19	1200000	1300000	319
lg19	1300000	1400000	225
lg19	1400000	1500000	281
lg19	1500000	1600000	221
lg19	1600000	1700000	207
lg19	1700000	1800000	250
lg19	1800000	1900000	275
lg19	1900000	2000000	115
lg19	2000000	2100000	141
lg19	2100000	2200000	271
lg19	2200000	2300000	120
lg19	2300000	2400000	117
lg19	2400000	2500000	148
lg19	2500000	2600000	90
lg19	2600000	2700000	289
lg19	2700000	2800000	121
lg19	2800000	2900000	301
lg19	2900000	3000000	212
lg19	3000000	3100000	248
lg19	3100000	3200000	231
lg19	3200000	3300000	170
lg19	3300000	3400000	191
lg19	3400000	3500000	202
lg19	3500000	3600000	154
lg19	3600000	3700000	190
lg19	3700000	3800000	190
lg19	3800000	3900000	194
lg19	3900000	4000000	201
lg19	4000000	4100000	239
lg19	4100000	4200000	152
lg19	4200000	4300000	128
lg19	4300000	4400000	161
lg19	4400000	4500000	162
lg19	4500000	4600000	192
lg19	4600000	4700000	145
lg19	4700000	4800000	153
lg19	4800000	4900000	133
lg19	4900000	5000000	253
lg19	5000000	5100000	182
lg19	5100000	5200000	150
lg19	5200000	5300000	79
lg19	5300000	5400000	109
lg19	5400000	5500000	116
lg19	5500000	5600000	113
lg19	5600000	5700000	141
lg19	5700000	5800000	127
lg19	5800000	5900000	97
lg19	5900000	6000000	72
lg19	6000000	6100000	81
lg19	6100000	6200000	121
lg19	6200000	6300000	71
lg19	6300000	6400000	78
lg19	6400000	6500000	60
lg19	6500000	6600000	11
lg19	6600000	6700000	125
lg19	6700000	6800000	137
lg19	6800000	6900000	153
lg19	6900000	7000000	216
lg19	7000000	7100000	220
lg19	7100000	7200000	159
lg19	7200000	7300000	106
